[9.51630242],[0.],[11.45841701],[0.],[0.],[8.23558771],[0.],[0.],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[0.57436503],[0.90454814],[0.99669226],[0.74713526],[0.59279386],[0.],[0.],[5.58068517],[0.],[9.39580626],[0.],[0.],[0.],[0.],[0.],[4.72008269],[0.],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.58068517],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[6.84943887],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[0.],[11.45841701],[0.],[0.],[8.23558771],[0.],[0.],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[0.57436503],[0.90454814],[0.99669226],[0.74713526],[0.59279386],[0.],[0.],[5.58068517],[0.],[9.39580626],[0.],[0.],[0.],[0.],[0.],[4.72008269],[0.],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.58068517],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[6.84943887],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[0.],[11.45841701],[0.],[0.],[8.23558771],[0.],[0.],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[0.57436503],[0.90454814],[0.99669226],[0.74713526],[0.59279386],[0.],[0.],[5.58068517],[0.],[9.39580626],[0.],[0.],[0.],[0.],[0.],[4.72008269],[0.],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.58068517],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[6.84943887],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[0.],[11.45841701],[0.],[0.],[8.23558771],[0.],[0.],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[0.57436503],[0.90454814],[0.99669226],[0.74713526],[0.59279386],[0.],[0.],[5.58068517],[0.],[9.39580626],[0.],[0.],[0.],[0.],[0.],[4.72008269],[0.],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.58068517],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[6.84943887],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[0.],[11.45841701],[0.],[0.],[8.23558771],[0.],[0.],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[0.57436503],[0.90454814],[0.99669226],[0.74713526],[0.59279386],[0.],[0.],[5.58068517],[0.],[9.39580626],[0.],[0.],[0.],[0.],[0.],[4.72008269],[0.],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.58068517],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[6.84943887],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[0.],[11.45841701],[0.],[0.],[8.23558771],[0.],[0.],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[0.57436503],[0.90454814],[0.99669226],[0.74713526],[0.59279386],[0.],[0.],[5.58068517],[0.],[9.39580626],[0.],[0.],[0.],[0.],[0.],[4.72008269],[0.],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.58068517],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[6.84943887],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[0.],[11.45841701],[0.],[0.],[8.23558771],[0.],[0.],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[0.57436503],[0.90454814],[0.99669226],[0.74713526],[0.59279386],[0.],[0.],[5.58068517],[0.],[9.39580626],[0.],[0.],[0.],[0.],[0.],[4.72008269],[0.],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.58068517],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[6.84943887],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[0.],[11.45841701],[0.],[0.],[8.23558771],[0.],[0.],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[0.57436503],[0.90454814],[0.99669226],[0.74713526],[0.59279386],[0.],[0.],[5.58068517],[0.],[9.39580626],[0.],[0.],[0.],[0.],[0.],[4.72008269],[0.],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.58068517],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[6.84943887],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[0.],[11.45841701],[0.],[0.],[8.23558771],[0.],[0.],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[0.57436503],[0.90454814],[0.99669226],[0.74713526],[0.59279386],[0.],[0.],[5.58068517],[0.],[9.39580626],[0.],[0.],[0.],[0.],[0.],[4.72008269],[0.],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.58068517],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[6.84943887],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[0.],[11.45841701],[0.],[0.],[8.23558771],[0.],[0.],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[0.57436503],[0.90454814],[0.99669226],[0.74713526],[0.59279386],[0.],[0.],[5.58068517],[0.],[9.39580626],[0.],[0.],[0.],[0.],[0.],[4.72008269],[0.],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.58068517],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[6.84943887],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[0.],[11.45841701],[0.],[0.],[8.23558771],[0.],[0.],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[0.57436503],[0.90454814],[0.99669226],[0.74713526],[0.59279386],[0.],[0.],[5.58068517],[0.],[9.39580626],[0.],[0.],[0.],[0.],[0.],[4.72008269],[0.],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.58068517],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[6.84943887],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[0.],[11.45841701],[0.],[0.],[8.23558771],[0.],[0.],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[0.57436503],[0.90454814],[0.99669226],[0.74713526],[0.59279386],[0.],[0.],[5.58068517],[0.],[9.39580626],[0.],[0.],[0.],[0.],[0.],[4.72008269],[0.],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.58068517],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[6.84943887],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[0.],[11.45841701],[0.],[0.],[8.23558771],[0.],[0.],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[0.57436503],[0.90454814],[0.99669226],[0.74713526],[0.59279386],[0.],[0.],[5.58068517],[0.],[9.39580626],[0.],[0.],[0.],[0.],[0.],[4.72008269],[0.],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.58068517],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[6.84943887],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[0.],[11.45841701],[0.],[0.],[8.23558771],[0.],[0.],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[0.57436503],[0.90454814],[0.99669226],[0.74713526],[0.59279386],[0.],[0.],[5.58068517],[0.],[9.39580626],[0.],[0.],[0.],[0.],[0.],[4.72008269],[0.],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.58068517],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[6.84943887],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[0.],[11.45841701],[0.],[0.],[8.23558771],[0.],[0.],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[0.57436503],[0.90454814],[0.99669226],[0.74713526],[0.59279386],[0.],[0.],[5.58068517],[0.],[9.39580626],[0.],[0.],[0.],[0.],[0.],[4.72008269],[0.],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.58068517],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[6.84943887],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[0.],[11.45841701],[0.],[0.],[8.23558771],[0.],[0.],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[0.57436503],[0.90454814],[0.99669226],[0.74713526],[0.59279386],[0.],[0.],[5.58068517],[0.],[9.39580626],[0.],[0.],[0.],[0.],[0.],[4.72008269],[0.],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.58068517],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[6.84943887],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[0.],[11.45841701],[0.],[0.],[8.23558771],[0.],[0.],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[0.57436503],[0.90454814],[0.99669226],[0.74713526],[0.59279386],[0.],[0.],[5.58068517],[0.],[9.39580626],[0.],[0.],[0.],[0.],[0.],[4.72008269],[0.],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.58068517],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[6.84943887],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
