[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[0.],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[1.10803308],[0.86615475],[0.57436503],[0.],[0.99669226],[0.],[0.59279386],[57.29701713],[0.],[5.58068517],[0.],[9.39580626],[5.88546958],[0.],[2.03668045],[0.],[0.],[4.72008269],[0.],[0.],[0.],[6.84943887],[0.],[14.85135854],[0.],[0.],[0.],[9.51630242],[0.],[7.06739516],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.00998228],[0.],[0.10980508],[0.],[0.],[27.27885411],[0.],[12.55233314],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
